Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Online_Perc,Quartile,Sale
5423,15808.0,F,California,6.0,48349.0,2019-12-29,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,Used,0.1,4000.0,2546.58,12,ELEC30,30.0,38.9,2_Q,242.6
5480,17105.0,F,New Jersey,38.0,48411.0,2019-12-30,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52,6.5,Used,0.1,4000.0,674.31,12,ELEC30,30.0,14.43,1_Q,161.04
5496,12681.0,M,Chicago,27.0,45429.0,2019-12-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,Used,0.1,3500.0,2011.57,12,ELEC30,30.0,36.5,2_Q,121.3
5500,15358.0,F,New Jersey,35.0,45489.0,2019-12-03,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,Not Used,0.1,3500.0,2011.57,12,ELEC30,30.0,36.5,2_Q,151.88
5507,17375.0,M,New Jersey,21.0,45472.0,2019-12-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,12.99,Used,0.1,3500.0,2011.57,12,ELEC30,30.0,36.5,2_Q,121.3
5517,16191.0,M,Chicago,19.0,45488.0,2019-12-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52,6.5,Used,0.1,3500.0,2011.57,12,ELEC30,30.0,36.5,2_Q,161.04
5518,17389.0,F,New York,2.0,45468.0,2019-12-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52,6.5,Clicked,0.1,3500.0,2011.57,12,ELEC30,30.0,36.5,2_Q,80.52
5521,12853.0,M,New York,11.0,45470.0,2019-12-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88,12.99,Used,0.1,3500.0,2011.57,12,ELEC30,30.0,36.5,2_Q,303.76
5535,13309.0,M,Chicago,14.0,47966.0,2019-12-23,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52,12.99,Clicked,0.1,4500.0,2199.69,12,ELEC30,30.0,32.83,2_Q,161.04
5549,12842.0,F,New Jersey,27.0,47993.0,2019-12-23,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,Clicked,0.1,4500.0,2199.69,12,ELEC30,30.0,32.83,2_Q,151.88
5559,14462.0,F,Chicago,42.0,48040.0,2019-12-25,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,Clicked,0.1,4000.0,1133.7,12,ELEC30,30.0,22.08,1_Q,151.88
5634,15203.0,M,California,19.0,45942.0,2019-12-07,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,2.0,3.05,6.0,Not Used,0.1,3500.0,3396.14,12,OFF30,30.0,49.25,2_Q,6.1
5672,15981.0,F,California,13.0,46151.0,2019-12-08,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,2.0,3.05,6.0,Used,0.1,3500.0,2671.9,12,OFF30,30.0,43.29,2_Q,6.1
5684,16748.0,M,Chicago,41.0,47542.0,2019-12-19,GGOEGOAQ020099,Four Color Retractable Pen,Office,1.0,3.05,6.0,Not Used,0.1,4500.0,2829.71,12,OFF30,30.0,38.61,2_Q,3.05
5755,17848.0,M,Chicago,25.0,47059.0,2019-12-15,GGOEYFKQ020699,YouTube Custom Decals,Office,10.0,0.51,6.0,Clicked,0.1,4000.0,3577.45,12,OFF30,30.0,47.21,2_Q,5.1
5780,14560.0,M,Chicago,40.0,47802.0,2019-12-21,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.44,6.5,Not Used,0.1,4500.0,3112.73,12,OFF30,30.0,40.89,2_Q,2.44
5795,17223.0,F,California,10.0,46868.0,2019-12-14,GGOEGGOA017399,Maze Pen,Office,523.0,0.79,12.91,Clicked,0.1,4000.0,3434.31,12,OFF30,30.0,46.2,2_Q,413.17
5796,14735.0,M,Chicago,46.0,46883.0,2019-12-14,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,3.0,2.44,6.5,Used,0.1,4000.0,3434.31,12,OFF30,30.0,46.2,2_Q,7.32
5797,16992.0,F,California,7.0,46883.0,2019-12-14,GGOEYFKQ020699,YouTube Custom Decals,Office,3.0,0.41,6.5,Clicked,0.1,4000.0,3434.31,12,OFF30,30.0,46.2,2_Q,1.23
5824,14457.0,F,New Jersey,4.0,46392.0,2019-12-11,GGOEGOCL087799,Google Large Standard Journal Navy,Office,76.0,12.87,37.51,Clicked,0.1,4000.0,1612.93,12,OFF30,30.0,28.74,2_Q,978.1199999999999
5831,16985.0,F,Chicago,5.0,46540.0,2019-12-12,GGOEGOLC014299,Google Metallic Notebook Set,Office,1.0,6.11,6.0,Clicked,0.1,4000.0,2904.23,12,OFF30,30.0,42.06,2_Q,6.11
5859,15421.0,F,California,49.0,46728.0,2019-12-13,GGOEGOAQ020099,Four Color Retractable Pen,Office,20.0,3.05,6.0,Clicked,0.1,4000.0,3100.42,12,OFF30,30.0,43.67,2_Q,61.0
5873,13802.0,F,New Jersey,40.0,45911.0,2019-12-06,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,3.05,20.0,Clicked,0.1,3500.0,1957.58,12,OFF30,30.0,35.87,2_Q,3.05
5894,12600.0,M,New York,39.0,47081.0,2019-12-16,GGOEYFKQ020699,YouTube Custom Decals,Office,2.0,0.51,6.0,Used,0.1,4000.0,3116.98,12,OFF30,30.0,43.8,2_Q,1.02
5895,12625.0,M,New Jersey,26.0,47084.0,2019-12-16,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,3.05,6.0,Clicked,0.1,4000.0,3116.98,12,OFF30,30.0,43.8,2_Q,3.05
5922,14217.0,F,New York,10.0,46253.0,2019-12-09,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,3.0,3.05,6.0,Clicked,0.1,3500.0,2481.51,12,OFF30,30.0,41.49,2_Q,9.149999999999999
5940,14502.0,M,Chicago,22.0,45336.0,2019-12-01,GGOEGGOA017399,Maze Pen,Office,1.0,0.81,6.5,Clicked,0.1,3000.0,2358.1,12,OFF30,30.0,44.01,2_Q,0.81
6080,16422.0,F,California,35.0,46016.0,2019-12-07,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,4.33,6.0,Clicked,0.18,3500.0,3396.14,12,SALE30,30.0,49.25,2_Q,4.33
6082,15939.0,F,California,11.0,45950.0,2019-12-07,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,4.0,4.33,6.0,Clicked,0.18,3500.0,3396.14,12,SALE30,30.0,49.25,2_Q,17.32
6282,15885.0,F,California,39.0,47576.0,2019-12-19,GGOEGAEC090718,Google Tee Blue,Apparel,1.0,22.41,6.0,Clicked,0.18,4500.0,2829.71,12,SALE30,30.0,38.61,2_Q,22.41
6437,16716.0,F,California,44.0,46314.0,2019-12-10,GGOEAAEB091713,Android Tone Hoodie Black,Apparel,1.0,48.92,6.5,Used,0.18,4000.0,3897.2,12,SALE30,30.0,49.35,2_Q,48.92
6442,15940.0,F,California,32.0,46356.0,2019-12-10,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Used,0.18,4000.0,3897.2,12,SALE30,30.0,49.35,2_Q,3.47
6496,14309.0,F,New Jersey,49.0,47072.0,2019-12-15,GGOEAALB091513,Android Women's Peace Tee Black,Apparel,1.0,17.93,6.5,Clicked,0.18,4000.0,3577.45,12,SALE30,30.0,47.21,2_Q,17.93
6542,16405.0,F,California,20.0,47059.0,2019-12-15,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,4.33,6.0,Clicked,0.18,4000.0,3577.45,12,SALE30,30.0,47.21,2_Q,8.66
6829,16717.0,F,New York,42.0,46798.0,2019-12-13,GGOEGAEL091314,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,Not Used,0.18,4000.0,3100.42,12,SALE30,30.0,43.67,2_Q,42.39
7104,13506.0,M,New Jersey,30.0,45414.0,2019-12-02,GGOEAALB091514,Android Women's Peace Tee Black,Apparel,1.0,17.93,6.5,Used,0.18,3000.0,1907.19,12,SALE30,30.0,38.87,2_Q,17.93
7528,18017.0,M,Chicago,37.0,46708.0,2019-12-13,GGOEGDHR086999,Google Thermal Bottle Red,Drinkware,1.0,19.56,6.5,Clicked,0.18,4000.0,3100.42,12,EXTRA30,30.0,43.67,2_Q,19.56
7789,14133.0,F,Chicago,32.0,47377.0,2019-12-18,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,4500.0,663.46,12,NE30,30.0,12.85,1_Q,100.91
7926,12626.0,F,California,30.0,45596.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,3500.0,909.19,12,NE30,30.0,20.62,1_Q,355.74
8114,12990.0,F,California,47.0,46842.0,2019-12-14,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,4000.0,3434.31,12,NE30,30.0,46.2,2_Q,100.91
8284,16333.0,F,New York,41.0,47144.0,2019-12-16,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,4000.0,3116.98,12,NE30,30.0,43.8,2_Q,355.74
8435,14744.0,F,California,31.0,45441.0,2019-12-03,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,3500.0,2011.57,12,NE30,30.0,36.5,2_Q,202.84
8444,14442.0,F,California,44.0,45440.0,2019-12-03,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,19.99,Not Used,0.05,3500.0,2011.57,12,NE30,30.0,36.5,2_Q,100.91
8532,16013.0,M,New York,31.0,34403.0,2019-08-02,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,149.0
8533,16839.0,F,New York,10.0,34403.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8537,12481.0,F,California,49.0,34432.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8541,13426.0,M,Chicago,38.0,34481.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8542,13534.0,F,California,20.0,34503.0,2019-08-02,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,19.99,Used,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,149.0
8547,13680.0,M,Washington DC,34.0,34468.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8552,14828.0,F,New York,25.0,34393.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8554,12530.0,M,California,29.0,34409.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8557,16551.0,F,California,10.0,34413.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8560,16889.0,F,Chicago,23.0,34442.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,149.0
8563,16473.0,F,Chicago,36.0,34465.0,2019-08-02,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,79.0
8565,12501.0,M,Chicago,8.0,34509.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,1500.0,2155.96,8,ELEC20,20.0,58.97,3_Q,119.0
8582,15727.0,F,Chicago,40.0,36568.0,2019-08-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,2500.0,1941.38,8,ELEC20,20.0,43.71,2_Q,119.0
8588,12652.0,M,New York,21.0,36557.0,2019-08-25,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,2500.0,1941.38,8,ELEC20,20.0,43.71,2_Q,119.0
8591,14514.0,F,Chicago,29.0,36578.0,2019-08-25,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,79.0,6.0,Clicked,0.1,2500.0,1941.38,8,ELEC20,20.0,43.71,2_Q,395.0
8594,14167.0,M,California,29.0,36610.0,2019-08-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,2500.0,1941.38,8,ELEC20,20.0,43.71,2_Q,119.0
8596,17048.0,F,Chicago,39.0,36622.0,2019-08-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,2500.0,1941.38,8,ELEC20,20.0,43.71,2_Q,119.0
8602,17364.0,M,New York,39.0,36635.0,2019-08-25,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,149.0,6.0,Not Used,0.1,2500.0,1941.38,8,ELEC20,20.0,43.71,2_Q,298.0
8604,13284.0,F,Chicago,14.0,36648.0,2019-08-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,2500.0,1941.38,8,ELEC20,20.0,43.71,2_Q,149.0
8613,17284.0,F,New York,38.0,34736.0,2019-08-05,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,1500.0,2016.04,8,ELEC20,20.0,57.34,3_Q,238.0
8630,13233.0,M,Chicago,30.0,34783.0,2019-08-05,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,1500.0,2016.04,8,ELEC20,20.0,57.34,3_Q,149.0
8651,15867.0,M,New York,11.0,35825.0,2019-08-16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3500.0,1692.8,8,ELEC20,20.0,32.6,2_Q,119.0
8657,17450.0,F,California,17.0,35836.0,2019-08-16,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Clicked,0.1,3500.0,1692.8,8,ELEC20,20.0,32.6,2_Q,298.0
8661,17406.0,F,Chicago,3.0,35746.0,2019-08-16,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Used,0.1,3500.0,1692.8,8,ELEC20,20.0,32.6,2_Q,238.0
8663,15044.0,F,California,31.0,35773.0,2019-08-16,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,3500.0,1692.8,8,ELEC20,20.0,32.6,2_Q,119.0
8664,15281.0,F,California,36.0,35775.0,2019-08-16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3500.0,1692.8,8,ELEC20,20.0,32.6,2_Q,119.0
8674,14320.0,F,Chicago,29.0,35849.0,2019-08-16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,Clicked,0.1,3500.0,1692.8,8,ELEC20,20.0,32.6,2_Q,357.0
8688,17338.0,F,New Jersey,40.0,36477.0,2019-08-24,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,Clicked,0.1,2500.0,2168.34,8,ELEC20,20.0,46.45,2_Q,119.0
8699,12383.0,M,New York,32.0,36519.0,2019-08-24,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Used,0.1,2500.0,2168.34,8,ELEC20,20.0,46.45,2_Q,238.0
8700,14715.0,F,New Jersey,2.0,36455.0,2019-08-24,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Used,0.1,2500.0,2168.34,8,ELEC20,20.0,46.45,2_Q,79.0
8702,14040.0,F,New York,10.0,36531.0,2019-08-24,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,2500.0,2168.34,8,ELEC20,20.0,46.45,2_Q,149.0
8714,14215.0,F,New York,29.0,36857.0,2019-08-29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1056.67,8,ELEC20,20.0,26.05,2_Q,119.0
8718,16775.0,F,Chicago,19.0,36917.0,2019-08-29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,3000.0,1056.67,8,ELEC20,20.0,26.05,2_Q,119.0
8721,15916.0,F,Chicago,37.0,36873.0,2019-08-29,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,39.98,Clicked,0.1,3000.0,1056.67,8,ELEC20,20.0,26.05,2_Q,158.0
8732,12578.0,F,Chicago,8.0,36925.0,2019-08-29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3000.0,1056.67,8,ELEC20,20.0,26.05,2_Q,119.0
8755,15708.0,F,Chicago,49.0,35021.0,2019-08-08,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,3000.0,1486.8,8,ELEC20,20.0,33.14,2_Q,149.0
8760,14800.0,M,Chicago,21.0,34958.0,2019-08-08,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,3000.0,1486.8,8,ELEC20,20.0,33.14,2_Q,149.0
8769,17796.0,F,Washington DC,5.0,34953.0,2019-08-08,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1486.8,8,ELEC20,20.0,33.14,2_Q,119.0
8772,14472.0,F,Washington DC,10.0,34986.0,2019-08-08,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,3000.0,1486.8,8,ELEC20,20.0,33.14,2_Q,149.0
8778,17114.0,M,California,19.0,34997.0,2019-08-08,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Used,0.1,3000.0,1486.8,8,ELEC20,20.0,33.14,2_Q,149.0
8788,15059.0,F,Chicago,20.0,35035.0,2019-08-08,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1486.8,8,ELEC20,20.0,33.14,2_Q,119.0
8798,16326.0,M,Washington DC,6.0,35053.0,2019-08-08,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,19.99,Clicked,0.1,3000.0,1486.8,8,ELEC20,20.0,33.14,2_Q,238.0
8815,15835.0,F,New York,46.0,36685.0,2019-08-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,2500.0,1094.77,8,ELEC20,20.0,30.45,2_Q,119.0
8818,18190.0,M,California,8.0,36692.0,2019-08-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,2500.0,1094.77,8,ELEC20,20.0,30.45,2_Q,119.0
8822,15769.0,F,Chicago,25.0,34792.0,2019-08-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1143.02,8,ELEC20,20.0,27.59,2_Q,119.0
8826,14889.0,M,Chicago,6.0,34793.0,2019-08-06,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Used,0.1,3000.0,1143.02,8,ELEC20,20.0,27.59,2_Q,149.0
8829,12480.0,M,California,22.0,34801.0,2019-08-06,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1143.02,8,ELEC20,20.0,27.59,2_Q,119.0
8834,14672.0,M,New York,8.0,34828.0,2019-08-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1143.02,8,ELEC20,20.0,27.59,2_Q,119.0
8842,13593.0,M,California,28.0,34842.0,2019-08-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,3000.0,1143.02,8,ELEC20,20.0,27.59,2_Q,238.0
8875,17218.0,F,Chicago,31.0,35333.0,2019-08-11,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Used,0.1,3000.0,2563.83,8,ELEC20,20.0,46.08,2_Q,79.0
8883,12766.0,F,Chicago,22.0,35409.0,2019-08-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3000.0,2563.83,8,ELEC20,20.0,46.08,2_Q,119.0
8889,18260.0,M,New York,43.0,35323.0,2019-08-11,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,3000.0,2563.83,8,ELEC20,20.0,46.08,2_Q,79.0
8890,13565.0,F,New Jersey,8.0,35300.0,2019-08-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Used,0.1,3000.0,2563.83,8,ELEC20,20.0,46.08,2_Q,238.0
8893,15799.0,M,New Jersey,31.0,35352.0,2019-08-11,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Not Used,0.1,3000.0,2563.83,8,ELEC20,20.0,46.08,2_Q,79.0
8896,13451.0,M,California,12.0,35387.0,2019-08-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3000.0,2563.83,8,ELEC20,20.0,46.08,2_Q,119.0
8903,14794.0,F,New York,31.0,35425.0,2019-08-12,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,3000.0,1890.41,8,ELEC20,20.0,38.66,2_Q,238.0
8907,12539.0,M,Chicago,13.0,35429.0,2019-08-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1890.41,8,ELEC20,20.0,38.66,2_Q,119.0
8931,18109.0,F,New York,9.0,36371.0,2019-08-23,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,42.67,Used,0.1,2500.0,1901.56,8,ELEC20,20.0,43.2,2_Q,149.0
8932,13267.0,M,California,46.0,36355.0,2019-08-23,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,12.99,Used,0.1,2500.0,1901.56,8,ELEC20,20.0,43.2,2_Q,158.0
8938,12359.0,M,New York,41.0,36386.0,2019-08-23,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,2500.0,1901.56,8,ELEC20,20.0,43.2,2_Q,149.0
8970,16503.0,F,Chicago,29.0,36795.0,2019-08-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3000.0,2178.57,8,ELEC20,20.0,42.07,2_Q,119.0
8976,13473.0,F,New York,5.0,36820.0,2019-08-28,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,2178.57,8,ELEC20,20.0,42.07,2_Q,119.0
8977,14978.0,M,Chicago,36.0,36767.0,2019-08-28,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,Not Used,0.1,3000.0,2178.57,8,ELEC20,20.0,42.07,2_Q,158.0
8978,16395.0,M,Washington DC,18.0,36773.0,2019-08-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Not Used,0.1,3000.0,2178.57,8,ELEC20,20.0,42.07,2_Q,149.0
8986,13614.0,M,Chicago,20.0,36807.0,2019-08-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3000.0,2178.57,8,ELEC20,20.0,42.07,2_Q,119.0
8989,13246.0,F,California,25.0,36825.0,2019-08-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Used,0.1,3000.0,2178.57,8,ELEC20,20.0,42.07,2_Q,298.0
9002,12708.0,F,California,25.0,36996.0,2019-08-30,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Clicked,0.1,3000.0,2223.08,8,ELEC20,20.0,42.56,2_Q,298.0
9010,16233.0,F,New York,23.0,37047.0,2019-08-30,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,79.0,6.0,Clicked,0.1,3000.0,2223.08,8,ELEC20,20.0,42.56,2_Q,395.0
9011,15615.0,M,Washington DC,19.0,37044.0,2019-08-30,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,149.0,6.0,Used,0.1,3000.0,2223.08,8,ELEC20,20.0,42.56,2_Q,298.0
9013,12490.0,F,New York,26.0,36978.0,2019-08-30,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,Used,0.1,3000.0,2223.08,8,ELEC20,20.0,42.56,2_Q,357.0
